TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;PF_PJ_EMISSOR;CPF_CNPJ_EMISSOR;EMISSOR;DT_VENC;TITULO_POSFX;CD_INDEXADOR_POSFX;DS_INDEXADOR_POSFX;PR_INDEXADOR_POSFX;PR_CUPOM_POSFX;PR_TAXA_PREFX;TITULO_CETIP;TITULO_GARANTIA;CNPJ_INSTITUICAO_FINANC_COOBR
FI;01.165.780/0001-92;FUNDO DE INVESTIMENTO CAIXA MASTER PERSONALIZADO 50 RENDA FIXA LONGO PRAZO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;0.000000;0.00;0.000000;0.00;4200.000000;4509909.42;;;PJ;84.683.374/0003-00;TUPY S.A.;2027-09-06;S;DI1;DI de um dia;100.000000;1.500000;;S;N;84.683.374/0003-00
FI;01.165.780/0001-92;FUNDO DE INVESTIMENTO CAIXA MASTER PERSONALIZADO 50 RENDA FIXA LONGO PRAZO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;0.000000;0.00;0.000000;0.00;9821.000000;10030232.33;;;PJ;23.373.000/0001-32;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E E;2029-06-15;S;DI1;DI de um dia;100.000000;2.300000;;S;N;23.373.000/0001-32
FI;01.165.780/0001-92;FUNDO DE INVESTIMENTO CAIXA MASTER PERSONALIZADO 50 RENDA FIXA LONGO PRAZO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;0.000000;0.00;0.000000;0.00;4500.000000;4788532.07;;;PJ;34.274.233/0001-02;VIBRA ENERGIA S.A.;2029-10-03;S;DI1;DI de um dia;100.000000;1.500000;;S;N;34.274.233/0001-02
FI;01.214.092/0001-75;BTG PACTUAL DISCOVERY FUNDO DE INVESTIMENTO MULTIMERCADO;2024-02-29;Debêntures;Debênture simples;N;Mantido até o vencimento;;;;;227.000000;241096.32;;;PJ;45.456.117/0001-12;AGUAS DO SERTAO S.A.;2043-12-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;8.405100;;S;N;
FI;01.361.074/0001-16;TOP RENDA FIXA MIX CRÉDITO PRIVADO LONGO PRAZO - FUNDO DE INVESTIMENTO;2024-02-29;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;8852.000000;9310710.54;;;PJ;08.467.115/0001-00;CIA ESTADUAL DE DISTRIBUIÇÃO DE ENE;2027-10-14;S;DI1;DI de um dia;100.000000;1.400000;;S;N;
FI;01.424.041/0001-78;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA ÁGUIA;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;108.000000;108473.79;;;PJ;04.992.714/0001-84;NOVA TRANSPORTADORA DO SUDESTE S/A;2034-02-15;S;DI1;DI de um dia;100.000000;1.700000;;S;N;
FI;01.424.041/0001-78;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA ÁGUIA;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;107.000000;107450.49;;;PJ;04.992.714/0001-84;NOVA TRANSPORTADORA DO SUDESTE S/A;2029-02-15;S;DI1;DI de um dia;100.000000;1.200000;;S;N;
FI;01.424.041/0001-78;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA ÁGUIA;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;108.000000;108462.35;;;PJ;04.992.714/0001-84;NOVA TRANSPORTADORA DO SUDESTE S/A;2031-02-15;S;DI1;DI de um dia;100.000000;1.400000;;S;N;
FI;01.424.041/0001-78;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA ÁGUIA;2024-02-29;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;258.000000;271932.82;;;PJ;04.370.282/0001-70;COPEL GERACAO E TRANSMISSAO S.A.;2025-09-10;S;DI1;DI de um dia;100.000000;1.220000;;S;N;
FI;01.424.041/0001-78;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA ÁGUIA;2024-02-29;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;134.000000;138320.80;;;PJ;28.201.130/0001-01;ENERGISA TRANSMISSAO DE ENERGIA S.A;2025-06-08;S;DI1;DI de um dia;100.000000;1.450000;;S;N;
FI;01.591.605/0001-67;SANTANDER RENDA FIXA REFERENCIADO DI INSTITUCIONAL FUNDO DE INVESTIMENTO;2024-02-29;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;2057.000000;2107048.07;;;PJ;15.139.629/0001-94;COELBA;2027-06-20;S;DI1;DI de um dia;100.000000;1.416764;;S;N;
FI;01.591.605/0001-67;SANTANDER RENDA FIXA REFERENCIADO DI INSTITUCIONAL FUNDO DE INVESTIMENTO;2024-02-29;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;6736.000000;7137996.26;;;PJ;04.370.282/0001-70;COPEL GERAÇÃO;2025-09-10;S;DI1;DI de um dia;100.000000;1.336207;;S;N;
FI;01.591.605/0001-67;SANTANDER RENDA FIXA REFERENCIADO DI INSTITUCIONAL FUNDO DE INVESTIMENTO;2024-02-29;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;7.000000;24051874.97;;;PJ;06.057.223/0001-71;SENDAS DISTRIBU;2025-02-27;S;DI1;DI de um dia;100.000000;1.530000;;S;N;
FI;01.591.605/0001-67;SANTANDER RENDA FIXA REFERENCIADO DI INSTITUCIONAL FUNDO DE INVESTIMENTO;2024-02-29;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;2.000000;6980622.61;;;PJ;00.864.214/0001-06;ENERGISA S/A.;2024-07-23;S;DI1;DI de um dia;100.000000;1.800000;;S;N;
FI;01.591.605/0001-67;SANTANDER RENDA FIXA REFERENCIADO DI INSTITUCIONAL FUNDO DE INVESTIMENTO;2024-02-29;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;29149.000000;30902947.39;;;PJ;10.215.988/0001-60;CIA LOCA DAS AM;2024-03-08;S;DI1;DI de um dia;100.000000;1.624549;;S;N;
FI;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI - FUNDO DE INVESTIMENTO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;362915.000000;364468641.95;;2024-03-30;PJ;04.992.714/0001-84;NOVA TRANSPORTADORA DO SUDESTE S/A;2031-02-15;S;DI1;DI de um dia;100.000000;1.400000;;S;N;
FI;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI - FUNDO DE INVESTIMENTO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;7930.000000;7131078.72;;2024-03-30;PJ;10.552.848/0001-87;BRILHANTE TRANSMISSORA DE ENERGIA S;2025-12-15;S;DI1;DI de um dia;100.000000;1.250000;;S;N;
FI;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI - FUNDO DE INVESTIMENTO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;74905.000000;74786901.64;;2024-03-30;PJ;28.152.650/0001-71;ESP. SANTO CENTRAIS ELETRICA S.A.;2028-02-19;S;DI1;DI de um dia;100.000000;0.900000;;S;N;
FI;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI - FUNDO DE INVESTIMENTO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;120282.000000;120337234.28;;2024-03-30;PJ;02.016.440/0001-62;RGE SUL DISTRIBUIDORA DE ENERGIA SA;2031-02-15;S;DI1;DI de um dia;100.000000;1.000000;;S;N;
FI;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI - FUNDO DE INVESTIMENTO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;883020.000000;885910208.89;;2024-03-30;PJ;07.043.628/0001-13;CLARO TELECOM PARTICIPACOES S/A;2027-02-20;S;DI1;DI de um dia;100.000000;1.200000;;S;N;
FI;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI - FUNDO DE INVESTIMENTO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;341783.000000;349063968.04;;2024-03-30;PJ;13.382.604/0001-91;PEQUENA CENTRAL HIDRELETRICA SL S/A;2029-01-17;S;DI1;DI de um dia;100.000000;1.400000;;S;N;
FI;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI - FUNDO DE INVESTIMENTO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;382177.000000;383786040.27;;2024-03-30;PJ;04.992.714/0001-84;NOVA TRANSPORTADORA DO SUDESTE S/A;2029-02-15;S;DI1;DI de um dia;100.000000;1.200000;;S;N;
FI;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI - FUNDO DE INVESTIMENTO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;3453.000000;4608246.92;;2024-03-30;PJ;34.274.233/0001-02;PETROBRÁS DISTRIBUIDORA S.A.;2025-04-15;S;DI1;DI de um dia;100.000000;0.890000;;S;N;
FI;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI - FUNDO DE INVESTIMENTO;2024-02-29;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;1.000000;152498025.12;;2024-03-30;PJ;06.057.223/0001-71;SENDAS DISTRIBUIDORA S/A;2025-01-13;N;;;;;100.000000;N;N;
FI;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI - FUNDO DE INVESTIMENTO;2024-02-29;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;25.000000;76000000.00;;2024-03-30;PJ;00.776.574/0006-60;B2W COMPANHIA DIGITAL;2050-12-30;S;DI1;DI de um dia;100.000000;2.400000;;S;N;
FI;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI - FUNDO DE INVESTIMENTO;2024-02-29;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;3.000000;1400000.00;;2024-03-30;PJ;00.776.574/0006-60;B2W COMPANHIA DIGITAL;2050-12-30;S;DI1;DI de um dia;100.000000;3.700000;;S;N;
FI;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI - FUNDO DE INVESTIMENTO;2024-02-29;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;4.000000;15200000.00;;2024-03-30;PJ;00.776.574/0006-60;B2W COMPANHIA DIGITAL;2050-05-26;S;DI1;DI de um dia;100.000000;1.810000;;S;N;
FI;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI - FUNDO DE INVESTIMENTO;2024-02-29;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;26.000000;98800000.00;;2024-03-30;PJ;00.776.574/0006-60;B2W COMPANHIA DIGITAL;2050-12-30;S;DI1;DI de um dia;100.000000;3.620000;;S;N;
FI;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI - FUNDO DE INVESTIMENTO;2024-02-29;Títulos de Crédito Privado;CCB;N;Para negociação;;;;;25.000000;76000000.00;;2024-03-30;PJ;00.776.574/0006-60;B2W COMPANHIA DIGITAL;2050-12-30;S;DI1;DI de um dia;100.000000;2.100000;;S;N;
FI;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI - FUNDO DE INVESTIMENTO;2024-02-29;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;61558.000000;63086532.96;;2024-03-30;PJ;07.282.377/0001-20;ENERGISA SUL-SUDESTE - DISTRIBUIDOR;2026-07-06;S;DI1;DI de um dia;100.000000;1.550000;;S;N;
FI;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI - FUNDO DE INVESTIMENTO;2024-02-29;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;18635.000000;19097721.53;;2024-03-30;PJ;19.527.639/0001-58;ENERGISA MINAS GERAIS DISTRIBUIDORA;2026-07-06;S;DI1;DI de um dia;100.000000;1.550000;;S;N;
FI;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI - FUNDO DE INVESTIMENTO;2024-02-29;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;27.000000;89652203.77;;2024-03-30;PJ;02.328.280/0001-97;Elektro Eletricidade e Serviços S/A;2026-08-30;S;DI1;DI de um dia;100.000000;1.580000;;S;N;
FI;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI - FUNDO DE INVESTIMENTO;2024-02-29;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;20200.000000;20672117.50;;2024-03-30;PJ;15.413.826/0001-50;EMP. ENERG. DE MATO GROSSO DO SUL;2026-07-11;S;DI1;DI de um dia;100.000000;1.550000;;S;N;
FI;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI - FUNDO DE INVESTIMENTO;2024-02-29;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;25.000000;22422213.06;;2024-03-30;PJ;02.328.280/0001-97;Elektro Eletricidade e Serviços S/A;2025-08-30;S;DI1;DI de um dia;100.000000;1.580000;;S;N;
FI;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI - FUNDO DE INVESTIMENTO;2024-02-29;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;16.000000;108993911.21;;2024-03-30;PJ;01.417.222/0001-77;MRS LOGISTICA S.A.;2026-10-22;S;DI1;DI de um dia;100.000000;1.300000;;S;N;
FI;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI - FUNDO DE INVESTIMENTO;2024-02-29;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;91279.000000;96009076.75;;;PJ;08.467.115/0001-00;CIA ESTADUAL DE DISTRIBUIÇÃO DE ENE;2027-10-14;S;DI1;DI de um dia;100.000000;1.400000;;S;N;
FI;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI - FUNDO DE INVESTIMENTO;2024-02-29;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;56680.000000;60298117.28;;2024-03-30;PJ;97.837.181/0001-47;DURATEX S.A.;2028-03-30;S;DI1;DI de um dia;100.000000;1.705500;;S;N;
FI;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI - FUNDO DE INVESTIMENTO;2024-02-29;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;116148.000000;118882899.20;;2024-03-30;PJ;15.139.629/0001-94;CIA ELETRICIDADE ESTADO BAHIA;2029-06-20;S;DI1;DI de um dia;100.000000;1.540000;;S;N;
FI;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI - FUNDO DE INVESTIMENTO;2024-02-29;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;2591.000000;2604187.42;;2024-03-30;PJ;06.057.223/0001-71;SENDAS DISTRIBUIDORA S/A;2025-02-09;S;DI1;DI de um dia;100.000000;1.700000;;S;N;
FI;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI - FUNDO DE INVESTIMENTO;2024-02-29;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;111298.000000;116239769.41;;2024-03-30;PJ;33.000.167/0001-01;PETROLEO BRASILEIRO S.A. PETROBRAS;2032-08-25;S;DI1;DI de um dia;100.000000;1.900000;;S;N;
FI;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI - FUNDO DE INVESTIMENTO;2024-02-29;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;27.000000;193204066.74;;2024-03-30;PJ;61.190.096/0001-92;EUROFARMA LABORATORIOS S.A.;2024-11-30;S;DI1;DI de um dia;100.000000;0.770000;;S;N;
FI;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI - FUNDO DE INVESTIMENTO;2024-02-29;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;11.000000;31178344.91;;2024-03-30;PJ;33.958.695/0001-78;UNIPAR UNIÃO IND PETROQUÍMICAS S/A;2026-07-08;S;DI1;DI de um dia;100.000000;2.000000;;S;N;
FI;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI - FUNDO DE INVESTIMENTO;2024-02-29;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;62537.000000;63916587.63;;2024-03-30;PJ;15.139.629/0001-94;CIA ELETRICIDADE ESTADO BAHIA;2027-06-20;S;DI1;DI de um dia;100.000000;1.390000;;S;N;
FI;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI - FUNDO DE INVESTIMENTO;2024-02-29;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;89339.000000;92139399.24;;2024-03-30;PJ;10.835.932/0001-08;COMPANHIA ENERGETICA DE PERNAMBUCO;2029-06-20;S;DI1;DI de um dia;100.000000;1.540000;;S;N;
FI;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI - FUNDO DE INVESTIMENTO;2024-02-29;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;4.000000;13716670.16;;2024-03-30;PJ;06.057.223/0001-71;SENDAS DISTRIBUIDORA S/A;2025-02-27;S;DI1;DI de um dia;100.000000;1.530000;;S;N;
FI;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI - FUNDO DE INVESTIMENTO;2024-02-29;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;26.000000;23265795.70;;2024-03-30;PJ;02.328.280/0001-97;Elektro Eletricidade e Serviços S/A;2024-08-30;S;DI1;DI de um dia;100.000000;1.580000;;S;N;
FI;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI - FUNDO DE INVESTIMENTO;2024-02-29;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;44806.000000;46082158.74;;2024-03-30;PJ;10.835.932/0001-08;COMPANHIA ENERGETICA DE PERNAMBUCO;2027-06-20;S;DI1;DI de um dia;100.000000;1.390000;;S;N;
FI;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI - FUNDO DE INVESTIMENTO;2024-02-29;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;266830.000000;273206089.08;;2024-03-30;PJ;16.670.085/0001-55;LOCALIZA RENT A CAR S/A;2024-12-05;S;DI1;DI de um dia;100.000000;1.300000;;S;N;
FI;01.597.187/0001-15;SPECIAL RENDA FIXA REFERENCIADO DI - FUNDO DE INVESTIMENTO;2024-02-29;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;618.000000;850987724.34;;2024-03-30;PJ;47.960.950/0001-21;MAGAZINE LUIZA;2024-04-29;S;DI1;DI de um dia;100.000000;1.250000;;S;N;
FI;01.606.552/0001-00;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO PLUS;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;7480.000000;7834138.20;;;PJ;08.873.873/0001-10;ECORODOVIAS CON;2024-04-15;S;DI1;DI de um dia;100.000000;1.300000;;S;N;
FI;01.606.552/0001-00;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO PLUS;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;311.000000;143842.53;;;PJ;17.155.730/0001-64;CEMIG;2025-02-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;6.559834;;S;N;
FI;01.606.552/0001-00;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO PLUS;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;336.000000;155405.43;;;PJ;17.155.730/0001-64;CEMIG;2025-02-15;S;IAP;Índice de Preços ao Consumidor Amplo (IPCA/IBGE);100.000000;6.474555;;S;N;
FI;01.606.552/0001-00;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO PLUS;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;2170.000000;2177970.11;;;PJ;04.992.714/0001-84;NOVA TRANSPORTA;2029-02-15;S;DI1;DI de um dia;100.000000;1.200000;;S;N;
FI;01.606.552/0001-00;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO PLUS;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;2190.000000;2211658.68;;;PJ;04.992.714/0001-84;NOVA TRANSPORTA;2031-02-15;S;DI1;DI de um dia;100.000000;1.399999;;S;N;
FI;01.606.552/0001-00;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO PLUS;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;2185.000000;2213761.60;;;PJ;04.992.714/0001-84;NOVA TRANSPORTA;2034-02-15;S;DI1;DI de um dia;100.000000;1.700000;;S;N;
FI;01.606.552/0001-00;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO PLUS;2024-02-29;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;1.000000;3486463.72;;;PJ;00.864.214/0001-06;ENERGISA SA;2024-07-23;S;DI1;DI de um dia;100.000000;1.800000;;S;N;
FI;01.606.552/0001-00;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO PLUS;2024-02-29;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;1184.000000;1217852.13;;;PJ;00.864.214/0001-06;ENERGISA SA;2025-06-08;S;DI1;DI de um dia;100.000000;1.451921;;S;N;
FI;01.606.552/0001-00;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO PLUS;2024-02-29;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;3634.000000;3845642.51;;;PJ;04.370.282/0001-70;COPEL GERACAO E;2025-09-10;S;DI1;DI de um dia;100.000000;1.336207;;S;N;
FI;01.606.552/0001-00;BRADESCO FUNDO DE INVESTIMENTO MULTIMERCADO PLUS;2024-02-29;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;2.000000;13624206.67;;;PJ;01.417.222/0001-77;MRS LOGÍSTICA;2026-10-22;S;DI1;DI de um dia;100.000000;1.302085;;S;N;
FI;01.608.572/0001-10;BB TOP RF MODERADO FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI LONGO PRAZO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;24972.000000;26097238.37;;;PJ;12.592.831/0001-89;MNLT S.A.;2026-10-15;S;DI1;DI de um dia;100.000000;1.750000;;S;N;
FI;01.608.572/0001-10;BB TOP RF MODERADO FUNDO DE INVESTIMENTO RENDA FIXA REFERENCIADO DI LONGO PRAZO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;85910.000000;70159438.29;;;PJ;38.042.694/0001-00;TRAVESSIA SECURITIZADORA DE CRÉDITOS FIN;2030-10-07;S;DI1;DI de um dia;100.000000;0.900000;;S;N;
FI;01.622.154/0001-88;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA HOUSTON;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;1750.000000;1782140.08;;;PJ;75.315.333/0001-09;ATACADAO SA;2026-01-12;S;DI1;DI de um dia;100.000000;1.338539;;S;N;
FI;01.622.154/0001-88;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA HOUSTON;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;1374.000000;1379784.86;;;PJ;04.992.714/0001-84;NOVA TRANSPORTADORA SUDESTE SA - NT;2029-02-15;S;DI1;DI de um dia;100.000000;1.212639;;S;N;
FI;01.622.154/0001-88;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA HOUSTON;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;1387.000000;1400054.32;;;PJ;04.992.714/0001-84;NOVA TRANSPORTADORA SUDESTE SA - NT;2031-02-15;S;DI1;DI de um dia;100.000000;1.411623;;S;N;
FI;01.622.154/0001-88;BRADESCO FUNDO DE INVESTIMENTO RENDA FIXA HOUSTON;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;1384.000000;1398654.76;;;PJ;04.992.714/0001-84;NOVA TRANSPORTADORA SUDESTE SA - NT;2034-02-15;S;DI1;DI de um dia;100.000000;1.710480;;S;N;
FI;01.623.379/0001-59;FPP FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO MODERADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;1499.000000;1504505.62;;;PJ;04.992.714/0001-84;NOVA TRANSPORTA;2029-02-15;S;DI1;DI de um dia;100.000000;1.200000;;S;N;
FI;01.623.379/0001-59;FPP FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO MODERADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;1124.000000;1135116.14;;;PJ;04.992.714/0001-84;NOVA TRANSPORTA;2031-02-15;S;DI1;DI de um dia;100.000000;1.399999;;S;N;
FI;01.623.379/0001-59;FPP FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO MODERADO;2024-02-29;Debêntures;Debênture simples;N;Para negociação;;;;;187.000000;189461.52;;;PJ;04.992.714/0001-84;NOVA TRANSPORTA;2034-02-15;S;DI1;DI de um dia;100.000000;1.700000;;S;N;
FI;01.623.379/0001-59;FPP FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO MODERADO;2024-02-29;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;6.000000;8330733.42;;;PJ;47.960.950/0001-21;MAGAZINE LUIZA;2024-04-29;S;DI1;DI de um dia;100.000000;1.349999;;S;N;
FI;01.623.379/0001-59;FPP FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO MODERADO;2024-02-29;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;2547.000000;2619689.28;;;PJ;16.670.085/0001-55;LOCALIZA RENT A;2024-12-05;S;DI1;DI de um dia;100.000000;1.302576;;S;N;
FI;01.623.379/0001-59;FPP FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO MODERADO;2024-02-29;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;2610.000000;2628843.12;;;PJ;06.057.223/0001-71;SENDAS DISTRIBU;2025-02-09;S;DI1;DI de um dia;100.000000;1.702232;;S;N;
FI;01.623.379/0001-59;FPP FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO MODERADO;2024-02-29;Títulos de Crédito Privado;Nota Promissória/ Commercial Paper/ Export Note;N;Para negociação;;;;;718.000000;730762.83;;;PJ;07.282.377/0001-20;ENERGISA SUL SU;2026-07-06;S;DI1;DI de um dia;100.000000;1.552637;;S;N;
